image_path,annotation_path,clip_prefix,split,is_augmented,aug_type,temperature_C,pH,DO_mgL,turbidity_NTU,lighting_mode,resolution_px,tank_id,has_annotation,num_instances,image_width,image_height
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00048.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00048.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00049.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00049.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00050.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00050.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00051.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00051.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00052.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00052.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00053.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00053.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00054.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00054.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00055.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00055.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00056.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00056.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00057.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00057.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00058.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00058.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00059.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00059.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00060.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00060.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00061.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00061.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00062.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00062.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00063.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00063.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00064.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00064.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00065.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00065.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00066.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00066.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00067.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00067.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00068.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00068.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00069.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00069.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00070.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00070.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00071.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00071.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00072.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00072.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00073.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00073.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00074.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00074.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00075.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00075.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00076.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00076.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00077.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00077.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00078.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00078.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00079.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00079.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00080.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00080.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00081.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00081.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00082.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00082.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00083.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00083.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00084.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00084.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00085.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00085.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00086.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00086.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00087.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00087.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00088.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00088.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00089.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00089.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00090.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00090.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00091.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00091.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00092.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00092.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00093.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00093.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00094.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00094.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00095.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00095.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00096.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00096.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00097.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00097.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00098.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00098.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00099.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00099.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00100.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00100.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00101.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00101.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00102.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00102.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00103.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00103.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00104.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00104.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00105.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00105.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00106.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00106.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00107.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00107.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00108.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00108.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00109.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00109.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00110.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00110.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00111.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00111.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00112.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00112.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00113.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00113.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00114.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00114.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00115.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00115.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00116.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00116.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00117.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00117.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00118.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00118.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00119.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00119.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00120.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00120.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00121.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00121.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00122.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00122.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00123.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00123.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00124.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00124.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00125.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00125.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00126.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00126.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00127.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00127.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00128.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00128.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00129.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00129.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00130.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00130.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00131.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00131.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00132.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00132.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00133.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00133.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00134.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00134.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00135.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00135.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00136.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00136.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00137.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00137.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00138.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00138.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00139.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00139.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00140.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00140.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00141.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00141.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00142.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00142.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00143.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00143.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00144.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00144.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00145.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00145.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00146.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00146.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00147.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00147.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00148.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00148.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00149.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00149.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
